id_centro,sexo,trimestre_nacimiento,anos_educ_infantil,isec,estudios_madre,repite_curso,expectativas_educ,mates_score
489,Chica,1 tr,6,0.62502,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,539.1647697999999
489,Chico,4 tr,6,1.46284,Universitarios medios,No repite,Hasta terminar una carrera universitaria,434.743506
490,Chica,4 tr,6,1.46284,Universitarios superiores,No repite,No lo he pensado todavia,464.7344016
490,Chico,3 tr,4,-1.14395,NA,Repite,No lo he pensado todavia,361.2441792
490,Chico,3 tr,5,1.3301,Bachillerato,No repite,Hasta terminar una carrera universitaria,501.970892
490,Chico,4 tr,2,-0.87828,NA,No repite,Hasta terminar los estudios obligatorios (ESO),182.6946084
490,Chico,4 tr,6,-0.5541,NA,Repite,No lo he pensado todavia,476.1137868
490,Chica,3 tr,5,-0.21976,NA,No repite,NA,469.312208
490,Chico,4 tr,4,0.21409,Bachillerato,Repite,No lo he pensado todavia,505.1547256
490,Chico,2 tr,6,0.82106,Universitarios medios,Repite,Hasta terminar una carrera universitaria,552.5984672
490,Chica,2 tr,4,0.47538,NA,Repite,Hasta terminar un Ciclo Formativo de grado superior,494.8703114
490,Chica,2 tr,2,0.46655,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,473.47643500000004
490,Chico,3 tr,4,1.81735,Tecnico superior FP,No repite,Hasta terminar los estudios obligatorios (ESO),484.6439928
490,Chica,4 tr,5,-0.78357,"Estudios obligatorios (ESO,EGB)",Repite,NA,415.735713
490,Chica,1 tr,5,0.86918,Universitarios medios,No repite,Hasta terminar una carrera universitaria,589.1853798
490,Chica,1 tr,6,1.22369,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,482.6452778
490,Chica,3 tr,5,-0.11676,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar Bachillerato,485.6032522
490,Chica,3 tr,NA,1.15508,NA,No repite,Hasta terminar una carrera universitaria,665.2420832
490,Chico,3 tr,1,-1.37986,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,481.1551294
490,Chica,3 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,507.67651079999996
490,Chico,4 tr,3,-0.91423,NA,Repite,No lo he pensado todavia,447.039323
490,Chico,1 tr,6,1.15508,NA,No repite,Hasta terminar una carrera universitaria,457.5445834
490,Chico,2 tr,6,1.81735,Universitarios medios,No repite,No lo he pensado todavia,540.6799954
490,Chica,1 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,754.8390444
490,Chica,2 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,566.3908602
490,Chico,4 tr,5,1.09065,NA,No repite,Hasta terminar un Ciclo Formativo de grado superior,367.0469348
490,Chico,2 tr,5,0.75288,NA,No repite,Hasta terminar una carrera universitaria,420.579791
490,Chica,2 tr,5,1.05191,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,530.9536798
490,Chico,3 tr,4,1.81735,Universitarios medios,No repite,Hasta terminar una carrera universitaria,590.64815840000006
490,Chico,2 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,568.6933198
490,Chica,4 tr,4,-1.55039,NA,Repite,Hasta terminar un Ciclo Formativo de grado superior,506.9875282
490,Chica,3 tr,4,-0.78357,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,512.9156654
490,Chico,4 tr,2,-0.54629,NA,Repite,Hasta terminar un Ciclo Formativo de grado medio,474.8121212
490,Chica,2 tr,2,-0.5332,NA,Repite,No lo he pensado todavia,348.6940384
490,Chica,4 tr,6,1.81735,Universitarios medios,No repite,Hasta terminar una carrera universitaria,605.6277834
490,NA,NA,NA,0.45495,NA,NA,NA,570.0177828
491,Chica,1 tr,5,-0.4979,NA,Repite,No lo he pensado todavia,496.4889566
491,Chica,2 tr,5,1.46284,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,NA
491,Chica,1 tr,4,1.47958,Universitarios superiores,No repite,NA,578.5076204000001
491,Chica,4 tr,4,-0.32149,NA,No repite,NA,497.7231596
491,Chica,3 tr,5,-0.08697,NA,Repite,Hasta terminar los estudios obligatorios (ESO),395.3202364
491,Chico,4 tr,5,1.47958,Universitarios superiores,No repite,No lo he pensado todavia,598.8350856
491,Chico,1 tr,5,1.22369,Universitarios medios,No repite,Hasta terminar una carrera universitaria,556.870807
491,Chico,3 tr,6,0.57155,NA,No repite,Hasta terminar una carrera universitaria,639.3501742
491,Chico,1 tr,3,0.28724,Bachillerato,Repite,Hasta terminar Bachillerato,426.0964136
491,Chica,2 tr,5,1.47958,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,602.7852066
491,Chica,2 tr,5,1.22369,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,422.124229
491,Chica,1 tr,6,0.86918,Universitarios medios,No repite,Hasta terminar una carrera universitaria,535.6839851999999
491,Chica,2 tr,5,0.31567,NA,No repite,Hasta terminar una carrera universitaria,643.5104194
491,Chico,4 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,514.0412676
491,Chico,1 tr,5,0.16062,NA,No repite,Hasta terminar una carrera universitaria,520.1799675999999
491,Chico,3 tr,6,-0.7822,Tecnico FP grado medio,No repite,Hasta terminar un Ciclo Formativo de grado superior,672.9433074
491,Chica,1 tr,6,0.28724,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,624.5006926
491,Chico,NA,4,0.45825,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado medio,537.314777
491,Chica,4 tr,5,-0.0207,Bachillerato,No repite,No lo he pensado todavia,434.0597578
491,Chico,4 tr,NA,1.22369,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,461.5897108
491,Chico,4 tr,4,-0.43163,Tecnico superior FP,No repite,No lo he pensado todavia,532.9230478
491,Chica,2 tr,6,-0.43163,Bachillerato,No repite,Hasta terminar una carrera universitaria,445.3991362
491,Chica,4 tr,4,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,554.831591
491,Chica,4 tr,4,0.45825,Universitarios medios,No repite,Hasta terminar una carrera universitaria,582.489436
491,Chica,1 tr,5,-0.4979,NA,Repite,NA,490.885919
491,Chico,4 tr,4,1.47958,Tecnico FP grado medio,No repite,Hasta terminar una carrera universitaria,491.7515318
491,Chico,4 tr,3,0.38193,Tecnico superior FP,No repite,Hasta terminar Bachillerato,599.5873048
491,Chica,2 tr,5,0.22102,NA,No repite,Hasta terminar una carrera universitaria,519.0474474
491,Chico,4 tr,4,0.80877,Bachillerato,No repite,No lo he pensado todavia,641.8388426
491,Chico,1 tr,4,0.03136,Bachillerato,No repite,Hasta terminar una carrera universitaria,659.9358154
491,Chico,2 tr,6,0.38193,Bachillerato,No repite,Hasta terminar un Ciclo Formativo de grado medio,460.9770402
491,Chico,1 tr,4,1.81735,Universitarios superiores,No repite,NA,709.0361474
491,Chico,3 tr,5,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,629.4849676
492,Chica,2 tr,NA,0.21438,Universitarios superiores,No repite,Hasta terminar Bachillerato,NA
492,Chico,4 tr,6,-1.03787,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,400.040794
492,Chica,4 tr,4,-1.80694,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),418.9862796
492,Chica,4 tr,4,-1.78386,"Estudios obligatorios (ESO,EGB)",Repite,NA,NA
492,Chica,1 tr,6,-0.42471,NA,Repite,Hasta terminar un Ciclo Formativo de grado medio,423.8418082
492,Chico,3 tr,4,-2.62051,Sin estudios obligatorios,No repite,NA,NA
492,Chico,2 tr,6,-2.15334,NA,No repite,Hasta terminar los estudios obligatorios (ESO),340.1900422
492,Chico,1 tr,6,-2.751,NA,No repite,Hasta terminar un Ciclo Formativo de grado superior,476.02899659999997
492,NA,NA,NA,-1.79846,NA,NA,NA,410.1525332
492,Chica,2 tr,4,-2.41452,NA,No repite,Hasta terminar los estudios obligatorios (ESO),NA
492,Chica,4 tr,4,-1.6716,NA,Repite,Hasta terminar un Ciclo Formativo de grado superior,NA
492,Chico,4 tr,4,-1.18621,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,498.1456712
492,Chico,1 tr,2,-2.1903,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar los estudios obligatorios (ESO),510.8760972
492,Chica,3 tr,4,-1.75071,NA,No repite,Hasta terminar los estudios obligatorios (ESO),436.9603048
492,Chica,2 tr,2,-2.62051,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,366.1751062
492,Chica,2 tr,4,-1.31202,NA,No repite,Hasta terminar los estudios obligatorios (ESO),NA
492,Chica,2 tr,3,-1.14248,Sin estudios obligatorios,Repite,Hasta terminar una carrera universitaria,423.068108
492,Chico,4 tr,2,-2.13877,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),NA
492,Chica,2 tr,6,-1.04338,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,517.436083
492,Chica,2 tr,3,-3.21816,Sin estudios obligatorios,No repite,Hasta terminar un Ciclo Formativo de grado superior,NA
492,Chica,2 tr,6,-2.15334,NA,No repite,NA,421.3299602
492,NA,NA,NA,-1.79846,NA,NA,NA,445.804415
492,Chico,3 tr,2,-2.47525,Sin estudios obligatorios,No repite,Hasta terminar los estudios obligatorios (ESO),438.055747
492,Chica,4 tr,3,-2.88169,Sin estudios obligatorios,Repite,No lo he pensado todavia,393.7244066
492,Chico,1 tr,4,-1.41043,NA,No repite,Hasta terminar los estudios obligatorios (ESO),441.0555412
492,Chica,1 tr,6,-1.51819,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,447.3192564
492,Chica,3 tr,4,-1.78386,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,475.6505452
492,Chico,2 tr,1,-2.88169,Sin estudios obligatorios,No repite,Hasta terminar un Ciclo Formativo de grado superior,450.3230766
492,NA,NA,NA,-1.79846,NA,NA,NA,395.8628832
492,Chica,3 tr,6,-0.40134,NA,Repite,Hasta terminar una carrera universitaria,392.424105
493,Chico,4 tr,5,-1.06403,Sin estudios obligatorios,No repite,Hasta terminar los estudios obligatorios (ESO),606.2118724000001
493,Chico,3 tr,6,-0.42471,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,614.6939478
493,Chica,2 tr,6,-0.02207,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,459.900106
493,Chico,1 tr,5,0.22102,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,520.7681968
493,Chica,3 tr,NA,-1.14554,NA,Repite,Hasta terminar los estudios obligatorios (ESO),353.87493059999997
493,Chico,4 tr,5,1.47958,Universitarios medios,No repite,Hasta terminar una carrera universitaria,623.3226644
493,Chico,3 tr,5,0.38193,Tecnico superior FP,No repite,Hasta terminar un Ciclo Formativo de grado superior,456.4367008
493,Chico,4 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,449.6875142
493,Chica,2 tr,4,-1.25817,NA,Repite,No lo he pensado todavia,405.1043168
493,Chico,4 tr,4,-1.11556,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,613.2652018
493,Chico,2 tr,5,-2.1903,"Estudios obligatorios (ESO,EGB)",Repite,NA,497.1800764
493,Chica,1 tr,5,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,541.811009
493,Chico,3 tr,4,0.38193,Bachillerato,Repite,Hasta terminar Bachillerato,446.6867912
493,Chico,4 tr,4,-0.1179,Bachillerato,No repite,Hasta terminar una carrera universitaria,617.4398362
493,Chico,3 tr,6,0.03136,Tecnico FP grado medio,No repite,Hasta terminar Bachillerato,378.8699412
493,Chico,3 tr,NA,-2.47525,Sin estudios obligatorios,No repite,Hasta terminar Bachillerato,383.7791502
493,Chico,1 tr,6,-1.11556,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,436.3052354
493,Chico,3 tr,5,0.46655,Universitarios medios,No repite,Hasta terminar una carrera universitaria,494.5968974
493,Chico,3 tr,5,0.86918,Bachillerato,No repite,Hasta terminar una carrera universitaria,498.8491272
493,Chico,1 tr,4,0.97559,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,474.7190418
493,Chica,1 tr,5,0.03136,Bachillerato,No repite,Hasta terminar una carrera universitaria,483.222234
493,Chico,4 tr,6,-0.45567,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar Bachillerato,471.0673708
493,Chico,3 tr,3,-1.44739,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,412.1158258
493,Chica,1 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,436.9893098
493,Chico,1 tr,2,0.51861,Universitarios medios,Repite,Hasta terminar una carrera universitaria,578.0131418
493,Chico,1 tr,5,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar los estudios obligatorios (ESO),459.2816064
493,Chica,2 tr,4,0.62502,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,638.0623548
493,Chica,4 tr,5,0.03136,Bachillerato,No repite,Hasta terminar una carrera universitaria,610.8323922
493,Chico,4 tr,3,0.46655,Universitarios superiores,No repite,Hasta terminar un Ciclo Formativo de grado superior,409.5276108
493,Chico,2 tr,5,0.10768,Universitarios superiores,Repite,NA,473.6621414
493,Chica,2 tr,5,-1.11609,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,NA
493,Chico,4 tr,4,0.81276,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,527.4949256
493,Chica,4 tr,4,-0.67281,NA,Repite,Hasta terminar un Ciclo Formativo de grado medio,325.2839414
494,Chico,3 tr,6,-1.51882,NA,Repite,Hasta terminar una carrera universitaria,402.5589124
494,Chica,2 tr,6,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,423.3978474
494,Chica,1 tr,6,-0.7759,NA,No repite,Hasta terminar una carrera universitaria,461.4908084
494,Chica,4 tr,6,-0.07849,Sin estudios obligatorios,No repite,No lo he pensado todavia,500.989754
494,Chica,2 tr,4,-0.10909,NA,No repite,Hasta terminar un Ciclo Formativo de grado superior,476.7315444
494,Chica,1 tr,6,-0.86456,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,576.3608152
494,Chica,3 tr,6,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,370.68353
494,Chica,4 tr,6,-0.18224,NA,No repite,Hasta terminar Bachillerato,436.394558
494,Chico,4 tr,6,0.24148,NA,No repite,Hasta terminar una carrera universitaria,544.6880371999999
494,Chica,2 tr,5,-1.46666,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,522.3427582
494,Chica,2 tr,6,0.38193,Bachillerato,No repite,Hasta terminar una carrera universitaria,634.7663372000001
494,Chico,2 tr,4,-0.78357,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,514.8671886
494,Chica,3 tr,6,-0.78357,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,482.833008
494,Chica,3 tr,5,-1.21907,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,794.1550366
494,Chica,1 tr,4,-0.7759,NA,Repite,No lo he pensado todavia,437.3744908
494,Chico,2 tr,4,-0.82797,NA,No repite,Hasta terminar los estudios obligatorios (ESO),390.7996552
494,Chica,3 tr,4,-1.51819,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,499.1194692
494,Chico,4 tr,5,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,NA,591.9955924
494,Chica,2 tr,5,-0.37264,"Estudios obligatorios (ESO,EGB)",Repite,No lo he pensado todavia,498.489877
494,Chico,3 tr,4,-2.20958,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),NA
494,Chica,4 tr,4,0.16833,NA,No repite,Hasta terminar una carrera universitaria,617.6135354
494,Chico,3 tr,5,-1.92145,NA,Repite,NA,NA
494,Chica,1 tr,4,-0.76761,NA,No repite,Hasta terminar Bachillerato,365.0851694
494,Chica,3 tr,4,-1.11419,Bachillerato,No repite,Hasta terminar una carrera universitaria,435.91321800000003
494,Chico,3 tr,2,-0.44596,NA,Repite,No lo he pensado todavia,507.0075726
494,Chica,3 tr,4,-1.87759,Sin estudios obligatorios,Repite,Hasta terminar los estudios obligatorios (ESO),423.54409799999996
494,Chica,4 tr,5,-1.4397200000000001,NA,No repite,Hasta terminar una carrera universitaria,462.251179
494,Chico,4 tr,2,0.03136,Bachillerato,Repite,Hasta terminar Bachillerato,527.0121552
494,Chico,4 tr,4,0.28724,Tecnico FP grado medio,Repite,Hasta terminar un Ciclo Formativo de grado medio,482.7454258
494,Chico,2 tr,6,1.81735,Bachillerato,No repite,Hasta terminar un Ciclo Formativo de grado medio,403.47952680000003
494,Chica,2 tr,5,-0.76761,NA,No repite,Hasta terminar Bachillerato,421.5569522
494,Chica,2 tr,5,-0.0207,Sin estudios obligatorios,No repite,No lo he pensado todavia,474.01703299999997
495,Chico,3 tr,6,-0.92093,NA,Repite,Hasta terminar los estudios obligatorios (ESO),162.387864
495,Chica,4 tr,5,-1.18211,NA,No repite,Hasta terminar una carrera universitaria,524.6775418
495,Chica,4 tr,5,0.14852,NA,No repite,Hasta terminar una carrera universitaria,587.958091
495,Chico,4 tr,4,0.83687,NA,No repite,Hasta terminar una carrera universitaria,610.1133602
495,Chico,3 tr,4,-1.04475,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar un Ciclo Formativo de grado medio,469.3685498
495,Chico,2 tr,4,-0.17712,"Estudios obligatorios (ESO,EGB)",No repite,NA,NA
495,NA,NA,NA,-0.1702,NA,NA,NA,441.8332154
495,Chico,3 tr,4,0.9261,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,568.9905224
495,Chica,1 tr,4,0.71414,Universitarios medios,No repite,Hasta terminar una carrera universitaria,352.6696832
495,Chica,1 tr,5,-0.92093,NA,Repite,Hasta terminar los estudios obligatorios (ESO),446.07387819999997
495,Chico,1 tr,4,-1.18621,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,482.4233814
495,Chica,1 tr,4,-0.37127,NA,Repite,Hasta terminar un Ciclo Formativo de grado medio,484.7357516
495,Chico,3 tr,2,-0.37127,Tecnico superior FP,No repite,No lo he pensado todavia,582.0293498
495,Chico,2 tr,5,-0.16772,NA,No repite,No lo he pensado todavia,519.302636
495,Chica,4 tr,4,1.05191,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,429.8272374
495,Chico,4 tr,4,1.05191,Universitarios medios,No repite,Hasta terminar Bachillerato,462.4955476
495,Chica,2 tr,5,0.63781,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,645.9853128
495,Chica,3 tr,5,-1.18621,Sin estudios obligatorios,No repite,NA,463.4171968
495,Chica,2 tr,6,0.38193,Bachillerato,No repite,Hasta terminar una carrera universitaria,NA
495,Chica,2 tr,4,-0.77947,NA,Repite,Hasta terminar un Ciclo Formativo de grado superior,410.7456598
495,Chico,2 tr,5,-1.46666,Sin estudios obligatorios,No repite,NA,500.8870324
495,Chica,3 tr,4,0.86918,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,442.9489448
495,Chico,4 tr,3,0.24321,NA,No repite,Hasta terminar una carrera universitaria,503.31493839999996
495,Chica,3 tr,6,1.12506,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,575.9950716
495,Chica,4 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,603.610902
495,Chico,3 tr,4,0.21409,Bachillerato,No repite,Hasta terminar una carrera universitaria,503.9494158
495,Chico,3 tr,4,-1.04475,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,514.4137636
495,NA,NA,NA,-0.1702,NA,NA,NA,319.2542146
495,Chico,1 tr,6,-1.21328,Sin estudios obligatorios,Repite,NA,377.9751886
495,Chico,4 tr,NA,-1.66385,NA,Repite,Hasta terminar los estudios obligatorios (ESO),438.5605168
495,Chica,2 tr,4,0.03136,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado medio,487.9124172
495,Chico,3 tr,4,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,552.0355050000001
495,Chica,3 tr,4,-1.46666,Sin estudios obligatorios,No repite,NA,410.6547706
495,NA,NA,NA,0.58122,NA,No repite,Hasta terminar una carrera universitaria,423.011951
495,Chica,4 tr,4,-0.71156,Bachillerato,No repite,NA,451.9560804
496,Chica,3 tr,4,-1.29119,NA,No repite,No lo he pensado todavia,400.20183
496,NA,NA,NA,-0.45309,NA,NA,NA,385.8935832
496,Chica,3 tr,5,-1.4082,NA,Repite,Hasta terminar una carrera universitaria,376.7790834
496,Chica,4 tr,NA,-1.03382,NA,No repite,No lo he pensado todavia,478.9409844
496,Chico,3 tr,1,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,391.551456
496,Chica,4 tr,4,-0.37127,Tecnico FP grado medio,No repite,Hasta terminar una carrera universitaria,439.0246484
496,Chico,4 tr,4,-1.43645,NA,Repite,NA,271.5230444
496,Chico,3 tr,3,-0.12369,Tecnico FP grado medio,No repite,Hasta terminar una carrera universitaria,475.4721378
496,Chica,1 tr,4,-1.78767,"Estudios obligatorios (ESO,EGB)",Repite,NA,471.3500856
496,NA,NA,NA,-0.45309,NA,NA,NA,489.4876342
496,Chico,2 tr,5,-1.43645,NA,No repite,Hasta terminar Bachillerato,434.9741982
496,Chica,3 tr,4,-0.7822,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,481.4037206
496,Chica,2 tr,3,-2.88169,Sin estudios obligatorios,Repite,No lo he pensado todavia,479.8066782
496,Chica,4 tr,5,-0.82819,NA,No repite,No lo he pensado todavia,418.5787176
496,Chica,4 tr,1,-0.34296,NA,Repite,Hasta terminar los estudios obligatorios (ESO),317.1308658
496,Chico,4 tr,5,1.46284,Universitarios medios,No repite,Hasta terminar una carrera universitaria,674.0829752
496,Chica,1 tr,5,1.05191,Universitarios superiores,Repite,Hasta terminar una carrera universitaria,415.6082202
496,Chico,3 tr,6,-0.55613,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,582.1524374
496,NA,2 tr,NA,-0.7822,Bachillerato,Repite,No lo he pensado todavia,346.8243954
496,Chica,2 tr,5,0.03136,Bachillerato,No repite,Hasta terminar una carrera universitaria,514.6321968
496,Chico,3 tr,6,1.46284,Tecnico superior FP,No repite,Hasta terminar una carrera universitaria,727.5857284
496,Chico,1 tr,5,0.86918,Universitarios superiores,No repite,No lo he pensado todavia,548.0686584
496,Chica,3 tr,6,-0.37127,Tecnico FP grado medio,Repite,Hasta terminar un Ciclo Formativo de grado medio,505.39064840000003
496,Chica,4 tr,6,-1.11419,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,617.9548718
496,Chica,3 tr,5,0.70134,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,641.9243498
496,Chico,2 tr,5,0.86918,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,632.4675158
497,Chica,3 tr,4,-0.27855,NA,No repite,Hasta terminar una carrera universitaria,480.7030486
497,Chico,1 tr,4,1.40642,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,447.2356
497,Chica,2 tr,5,0.28724,Bachillerato,No repite,Hasta terminar una carrera universitaria,402.0470106
497,Chico,2 tr,4,0.10768,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,449.2765584
497,Chica,2 tr,3,0.58832,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,454.6796554
497,Chico,2 tr,4,-0.27855,NA,No repite,No lo he pensado todavia,416.6505894
497,Chico,1 tr,4,1.22369,Bachillerato,No repite,No lo he pensado todavia,541.2280754000001
497,Chica,2 tr,6,1.12506,Bachillerato,No repite,Hasta terminar una carrera universitaria,518.5361628
497,Chico,4 tr,4,0.40026,Bachillerato,No repite,Hasta terminar los estudios obligatorios (ESO),490.009041
497,Chica,4 tr,6,-0.68948,NA,Repite,Hasta terminar una carrera universitaria,506.5022292
497,Chico,3 tr,4,-0.36295,NA,No repite,Hasta terminar Bachillerato,408.9687482
497,Chico,4 tr,6,1.06865,Universitarios medios,No repite,Hasta terminar una carrera universitaria,697.9309796
497,Chica,1 tr,4,-0.77528,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,410.5567678
497,Chico,4 tr,4,-0.37127,NA,No repite,Hasta terminar una carrera universitaria,542.809041
497,Chica,2 tr,5,-1.46666,Sin estudios obligatorios,No repite,No lo he pensado todavia,521.1873298
497,Chico,4 tr,6,0.86918,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,439.7707248
497,Chico,3 tr,4,1.22369,Universitarios medios,No repite,No lo he pensado todavia,411.40251820000003
497,Chica,2 tr,5,1.06831,NA,No repite,Hasta terminar una carrera universitaria,500.7308808
497,Chico,1 tr,4,-0.02207,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar un Ciclo Formativo de grado superior,472.416944
497,Chica,4 tr,5,-0.85968,Sin estudios obligatorios,No repite,No lo he pensado todavia,552.024411
497,Chica,2 tr,3,-0.29495,Universitarios medios,No repite,No lo he pensado todavia,473.197619
497,Chico,3 tr,6,1.12506,Bachillerato,No repite,Hasta terminar una carrera universitaria,467.4329514
497,Chico,4 tr,5,0.62502,Bachillerato,No repite,Hasta terminar una carrera universitaria,480.1703296
497,Chica,3 tr,5,1.22369,Universitarios medios,No repite,Hasta terminar una carrera universitaria,624.4951218
497,Chico,4 tr,2,-0.68948,NA,Repite,No lo he pensado todavia,428.642117
497,Chico,4 tr,4,-1.02147,NA,Repite,No lo he pensado todavia,578.5374434
497,Chica,4 tr,2,1.22369,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,528.0627944
497,Chica,4 tr,6,1.47958,Universitarios medios,No repite,Hasta terminar una carrera universitaria,376.12212
497,Chica,4 tr,3,-0.77528,"Estudios obligatorios (ESO,EGB)",Repite,Hasta terminar una carrera universitaria,450.1950434
497,Chica,1 tr,6,-0.0207,Bachillerato,No repite,Hasta terminar un Ciclo Formativo de grado medio,476.4486672
497,Chico,3 tr,6,1.06831,NA,No repite,Hasta terminar una carrera universitaria,NA
497,Chica,2 tr,6,-0.37264,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar una carrera universitaria,528.2552662
497,Chico,4 tr,4,-0.76525,"Estudios obligatorios (ESO,EGB)",No repite,No lo he pensado todavia,474.2154602
497,Chico,4 tr,4,1.81735,Universitarios superiores,No repite,Hasta terminar una carrera universitaria,526.2160534
498,Chico,3 tr,4,-0.73091,NA,Repite,No lo he pensado todavia,484.3232898
498,Chica,3 tr,6,-1.18621,Sin estudios obligatorios,No repite,Hasta terminar una carrera universitaria,504.2744402
498,NA,NA,NA,-0.98297,NA,NA,NA,389.0301544
498,Chico,4 tr,5,-0.42471,"Estudios obligatorios (ESO,EGB)",No repite,Hasta terminar Bachillerato,469.2503254
498,Chico,3 tr,4,-0.0207,Tecnico FP grado medio,No repite,Hasta terminar una carrera universitaria,550.8644046000001
498,Chica,4 tr,6,-0.7822,Bachillerato,No repite,Hasta terminar una carrera universitaria,455.30821779999997
