DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2019,ES,14332,ES13,1,1526,2,535.19904,1,2,1
2019,ES,14335,ES13,1,1526,2,245.67872,1,2,1
2019,ES,14338,ES13,1,1531,2,390.33016,1,2,1
2019,ES,14342,ES13,1,1531,2,181.29359,1,2,1
2019,ES,14343,ES13,1,1531,2,339.25205,1,2,1
2019,ES,14346,ES13,1,1531,2,147.85685,1,2,1
2019,ES,14347,ES13,1,1531,2,181.29359,1,2,1
2019,ES,14348,ES13,1,1531,2,339.46361,1,2,1
2019,ES,14351,ES13,1,1533,2,155.05522,1,2,1
2019,ES,14352,ES13,1,1533,2,188.78338,1,2,1
2019,ES,14353,ES13,1,1533,2,352.32522,1,2,1
2019,ES,14357,ES13,1,1533,2,219.25934,1,2,1
2019,ES,14359,ES13,1,1533,2,209.14722,1,2,1
2019,ES,14360,ES13,1,1533,2,212.95337,1,2,1
2019,ES,14361,ES13,1,1533,2,325.85044,1,2,1
2019,ES,14362,ES13,1,1537,2,227.04966,1,3,1
2019,ES,14363,ES13,1,1537,2,187.83877,1,3,1
2019,ES,14364,ES13,1,1537,2,221.26141,1,3,1
2019,ES,14366,ES13,1,1537,2,320.00879,1,3,1
2019,ES,14367,ES13,1,1537,2,173.29990,1,3,1
2019,ES,14368,ES13,1,1537,2,181.29359,1,3,1
2019,ES,14369,ES13,1,1537,2,259.44080,1,3,1
2019,ES,14372,ES13,1,1537,2,221.74742,1,3,1
2019,ES,14375,ES13,1,1543,2,339.46361,1,2,1
2019,ES,14378,ES13,1,1543,2,188.70517,1,2,1
2019,ES,14379,ES13,1,1543,2,253.08407,1,2,1
2019,ES,14380,ES13,1,1543,2,163.29973,1,2,1
2019,ES,14381,ES13,1,1543,2,211.66998,1,2,1
2019,ES,14385,ES13,1,1543,2,206.00782,1,2,1
2019,ES,14386,ES13,1,1544,2,206.00782,1,3,1
2019,ES,14387,ES13,1,1544,2,188.78338,1,3,1
2019,ES,14388,ES13,1,1544,2,206.00782,1,3,1
2019,ES,14389,ES13,1,1544,2,236.91386,1,3,1
2019,ES,14391,ES13,1,1544,2,185.30337,1,3,1
2019,ES,14392,ES13,1,1544,2,377.24580,1,3,1
2019,ES,14396,ES13,1,1544,2,227.04966,1,3,1
2019,ES,14397,ES13,1,1544,2,465.31854,1,3,1
2019,ES,14398,ES13,1,1549,2,340.08648,1,1,1
2019,ES,14400,ES13,1,1549,2,383.96946,1,1,1
2019,ES,14401,ES13,1,1549,2,215.00807,1,1,1
2019,ES,14404,ES13,1,1549,2,354.29440,1,1,1
2019,ES,14407,ES13,1,1549,2,354.29440,1,1,1
2019,ES,14408,ES13,1,1549,2,354.29440,1,1,1
2019,ES,14411,ES13,1,1556,2,383.96946,1,1,1
2019,ES,14413,ES13,1,1556,2,497.24651,1,1,1
2019,ES,14414,ES13,1,1556,2,161.82941,1,1,1
2019,ES,14420,ES13,1,1556,2,816.42908,1,1,1
2019,ES,14421,ES13,1,1556,2,284.50454,1,1,1
2019,ES,14425,ES13,1,1557,2,228.83854,1,1,1
2019,ES,14426,ES13,1,1557,2,323.99712,1,1,1
2019,ES,14427,ES13,1,1557,2,189.21411,1,1,1
2019,ES,14430,ES13,1,1557,2,228.83854,1,1,1
2019,ES,14431,ES13,1,1557,2,197.03112,1,1,1
2019,ES,14432,ES13,1,1557,2,306.93752,1,1,1
2019,ES,14433,ES13,1,1557,2,161.82941,1,1,1
2019,ES,14438,ES13,1,1564,2,205.45837,1,1,1
2019,ES,14439,ES13,1,1564,2,485.64779,1,1,1
2019,ES,14443,ES13,1,1564,2,228.30137,1,1,1
2019,ES,14444,ES13,1,1564,2,170.07649,1,1,1
2019,ES,14445,ES13,1,1564,2,306.93752,1,1,1
2019,ES,14446,ES13,1,1566,2,369.50288,1,1,1
2019,ES,14448,ES13,1,1566,2,271.64482,1,1,1
2019,ES,14449,ES13,1,1566,2,258.69865,1,1,1
2019,ES,14451,ES13,1,1566,2,267.87113,1,1,1
2019,ES,14452,ES13,1,1566,2,170.43411,1,1,1
2019,ES,14453,ES13,1,1566,2,258.69865,1,1,1
2019,ES,14454,ES13,1,1566,2,228.83854,1,1,1
2019,ES,14456,ES13,1,1566,2,152.18147,1,1,1
2019,ES,14458,ES13,1,1570,2,220.86551,1,2,1
2019,ES,14459,ES13,1,1570,2,220.86551,1,2,1
2019,ES,14461,ES13,1,1570,2,185.29030,1,2,1
2019,ES,14462,ES13,1,1570,2,312.34009,1,2,1
2019,ES,14463,ES13,1,1570,2,260.12324,1,2,1
2019,ES,14464,ES13,1,1570,2,408.42756,1,2,1
2019,ES,14466,ES13,1,1570,2,247.03228,1,2,1
2019,ES,14467,ES13,1,1570,2,266.83372,1,2,1
2019,ES,14468,ES13,1,1570,2,449.82108,1,2,1
2019,ES,14469,ES13,1,1570,2,297.96565,1,2,1
2019,ES,14477,ES13,1,1575,2,197.65799,1,2,1
2019,ES,14479,ES13,1,1575,2,213.29449,1,2,1
2019,ES,14481,ES13,1,1575,2,264.61685,1,2,1
2019,ES,14482,ES13,1,1576,2,196.30550,1,2,1
2019,ES,14483,ES13,1,1576,2,269.36763,1,2,1
2019,ES,14484,ES13,1,1576,2,288.03523,1,2,1
2019,ES,14485,ES13,1,1576,2,486.26917,1,2,1
2019,ES,14487,ES13,1,1576,2,189.62139,1,2,1
2019,ES,14488,ES13,1,1576,2,211.85921,1,2,1
2019,ES,14490,ES13,1,1576,2,252.09152,1,2,1
2019,ES,14493,ES13,1,1576,2,345.23009,1,2,1
2019,ES,14494,ES13,1,3593,2,407.38324,1,1,1
2019,ES,14496,ES13,1,3593,2,402.43602,1,1,1
2019,ES,14498,ES13,1,3593,2,306.93752,1,1,1
2019,ES,14500,ES13,1,3593,2,380.69285,1,1,1
2019,ES,14502,ES13,1,3593,2,407.38324,1,1,1
2019,ES,14503,ES13,1,3593,2,473.15868,1,1,1
2019,ES,14504,ES13,1,3593,2,491.22760,1,1,1
2019,ES,14507,ES13,1,3594,2,423.35775,1,1,1
2019,ES,14509,ES13,1,3594,2,955.57049,1,1,1
2019,ES,14511,ES13,1,3594,2,189.21411,1,1,1
2019,ES,14513,ES13,1,3594,2,782.05138,1,1,1
2019,ES,14514,ES13,1,3594,2,170.07649,1,1,1
2019,ES,14515,ES13,1,3594,2,337.29223,1,1,1
2019,ES,14516,ES13,1,3594,2,267.31893,1,1,1
2019,ES,14517,ES13,1,3594,2,258.69865,1,1,1
2019,ES,14519,ES13,1,3601,2,228.83854,1,1,1
2019,ES,14520,ES13,1,3601,2,258.69865,1,1,1
2019,ES,14522,ES13,1,3601,2,170.07649,1,1,1
2019,ES,14524,ES13,1,3601,2,258.69865,1,1,1
2019,ES,14526,ES13,1,3601,2,346.25481,1,1,1
2019,ES,14527,ES13,1,3601,2,160.46054,1,1,1
2019,ES,14529,ES13,1,3601,2,278.72136,1,1,1
2019,ES,14533,ES13,1,3602,2,381.13975,1,1,1
2019,ES,14537,ES13,1,3602,2,252.02604,1,1,1
2019,ES,14538,ES13,1,3602,2,397.30338,1,1,1
2019,ES,14539,ES13,1,3602,2,205.45837,1,1,1
2019,ES,14540,ES13,1,3602,2,266.36535,1,1,1
2019,ES,14542,ES13,1,3603,2,234.86053,1,1,1
2019,ES,14543,ES13,1,3603,2,468.53948,1,1,1
2019,ES,14544,ES13,1,3603,2,337.29223,1,1,1
2019,ES,14547,ES13,1,3603,2,354.29440,1,1,1
2019,ES,14549,ES13,1,3603,2,176.82004,1,1,1
2019,ES,14550,ES13,1,3603,2,228.83854,1,1,1
2019,ES,14551,ES13,1,3603,2,240.18952,1,1,1
2019,ES,14552,ES13,1,3603,2,276.60581,1,1,1
2019,ES,14553,ES13,1,3603,2,697.21998,1,1,1
2019,ES,14554,ES13,1,3606,2,223.12358,1,2,1
2019,ES,14555,ES13,1,3606,2,302.46388,1,2,1
2019,ES,14556,ES13,1,3606,2,208.86046,1,2,1
2019,ES,14558,ES13,1,3606,2,800.09178,1,2,1
2019,ES,14559,ES13,1,3606,2,539.34989,1,2,1
2019,ES,14560,ES13,1,3606,2,364.29029,1,2,1
2019,ES,14562,ES13,1,3606,2,379.35653,1,2,1
2019,ES,14563,ES13,1,3606,2,188.49554,1,2,1
2019,ES,14564,ES13,1,3606,2,155.85669,1,2,1
2019,ES,14565,ES13,1,3606,2,188.49554,1,2,1
2019,ES,14567,ES13,1,3607,2,182.54590,1,2,1
2019,ES,14569,ES13,1,3607,2,315.41934,1,2,1
2019,ES,14571,ES13,1,3607,2,162.29560,1,2,1
2019,ES,14572,ES13,1,3607,2,188.49554,1,2,1
2019,ES,14573,ES13,1,3607,2,302.89124,1,2,1
2019,ES,14574,ES13,1,3607,2,213.09148,1,2,1
2019,ES,14575,ES13,1,3607,2,197.84541,1,2,1
2019,ES,14577,ES13,1,3607,2,155.85669,1,2,1
2019,ES,14579,ES13,1,3611,2,361.08924,1,2,1
2019,ES,14580,ES13,1,3611,2,214.69720,1,2,1
2019,ES,14582,ES13,1,3611,2,260.32681,1,2,1
2019,ES,14583,ES13,1,3611,2,185.29030,1,2,1
2019,ES,14585,ES13,1,3611,2,303.96564,1,2,1
2019,ES,14588,ES13,1,3611,2,398.13043,1,2,1
2019,ES,14590,ES13,1,3615,2,243.28315,1,2,1
2019,ES,14595,ES13,1,3615,2,225.87696,1,2,1
2019,ES,14596,ES13,1,3615,2,215.20236,1,2,1
2019,ES,14599,ES13,1,3615,2,226.20981,1,2,1
2019,ES,14600,ES13,1,3615,2,269.95174,1,2,1
2019,ES,14601,ES13,1,3615,2,220.86551,1,2,1
2019,ES,14603,ES13,1,3620,2,227.35436,1,2,1
2019,ES,14604,ES13,1,3620,2,275.44473,1,2,1
2019,ES,14605,ES13,1,3620,2,230.98081,1,2,1
2019,ES,14607,ES13,1,3620,2,162.36494,1,2,1
2019,ES,14609,ES13,1,3620,2,151.68226,1,2,1
2019,ES,14610,ES13,1,3620,2,138.82279,1,2,1
2019,ES,14611,ES13,1,3620,2,201.57865,1,2,1
2019,ES,14613,ES13,1,3620,2,682.21863,1,2,1
2019,ES,14614,ES13,1,3623,2,280.40246,1,2,1
2019,ES,14616,ES13,1,3623,2,196.30550,1,2,1
2019,ES,14617,ES13,1,3623,2,275.44473,1,2,1
2019,ES,14618,ES13,1,3623,2,196.30550,1,2,1
2019,ES,14622,ES13,1,3623,2,410.32243,1,2,1
2019,ES,14623,ES13,1,3623,2,302.60482,1,2,1
2019,ES,14625,ES13,1,3623,2,249.55681,1,2,1
2019,ES,14626,ES13,1,3636,2,381.51968,1,2,1
2019,ES,14627,ES13,1,3636,2,181.29359,1,2,1
2019,ES,14629,ES13,1,3636,2,219.25934,1,2,1
2019,ES,14630,ES13,1,3636,2,286.33836,1,2,1
2019,ES,14631,ES13,1,3636,2,242.61944,1,2,1
2019,ES,14633,ES13,1,3636,2,483.28420,1,2,1
2019,ES,14635,ES13,1,3636,2,339.46361,1,2,1
2019,ES,14637,ES13,1,3636,2,287.38176,1,2,1
2019,ES,14638,ES13,1,3639,2,253.01225,1,3,1
2019,ES,14641,ES13,1,3639,2,260.88600,1,3,1
2019,ES,14642,ES13,1,3639,2,225.02925,1,3,1
2019,ES,14643,ES13,1,3639,2,212.95337,1,3,1
2019,ES,14645,ES13,1,3639,2,458.30109,1,3,1
2019,ES,14647,ES13,1,3639,2,155.05522,1,3,1
2019,ES,14648,ES13,1,3639,2,218.74466,1,3,1
2019,ES,14649,ES13,1,3639,2,219.25934,1,3,1
2019,ES,14650,ES13,1,3640,2,175.16908,1,3,1
2019,ES,14651,ES13,1,3640,2,418.11268,1,3,1
2019,ES,14652,ES13,1,3640,2,263.47232,1,3,1
2019,ES,14653,ES13,1,3640,2,155.05522,1,3,1
2019,ES,14655,ES13,1,3640,2,339.46361,1,3,1
2019,ES,14656,ES13,1,3640,2,197.49231,1,3,1
2019,ES,14657,ES13,1,3640,2,163.29973,1,3,1
2019,ES,14659,ES13,1,3640,2,324.89412,1,3,1
2019,ES,14660,ES13,1,3640,2,219.75917,1,3,1
2019,ES,14661,ES13,1,3640,2,339.46361,1,3,1
2019,ES,14662,ES13,1,3641,2,294.08910,1,3,1
2019,ES,14665,ES13,1,3641,2,339.46361,1,3,1
2019,ES,14666,ES13,1,3641,2,482.06121,1,3,1
2019,ES,14667,ES13,1,3641,2,219.25934,1,3,1
2019,ES,14669,ES13,1,3641,2,188.78338,1,3,1
2019,ES,14670,ES13,1,3641,2,181.29359,1,3,1
2019,ES,14672,ES13,1,3641,2,219.25934,1,3,1
2019,ES,14673,ES13,1,3641,2,324.89412,1,3,1
2019,ES,14676,ES13,1,3643,2,243.84414,1,3,1
2019,ES,14677,ES13,1,3643,2,390.33016,1,3,1
2019,ES,14678,ES13,1,3643,2,201.53032,1,3,1
2019,ES,14680,ES13,1,3643,2,457.66433,1,3,1
2019,ES,14681,ES13,1,3643,2,324.89412,1,3,1
2019,ES,14683,ES13,1,3643,2,337.75547,1,3,1
2019,ES,14686,ES41,1,1582,2,589.36572,1,3,1
2019,ES,14687,ES41,1,1582,2,602.56628,1,3,1
2019,ES,14688,ES41,1,1582,2,1370.77932,1,3,1
2019,ES,14690,ES41,1,1582,2,774.35512,1,3,1
2019,ES,14691,ES41,1,1582,2,2055.76719,1,3,1
2019,ES,14692,ES41,1,1582,2,583.10926,1,3,1
2019,ES,14694,ES41,1,1582,2,646.02168,1,3,1
2019,ES,14696,ES41,1,1582,2,455.90388,1,3,1
2019,ES,14697,ES41,1,1582,2,1960.89027,1,3,1
2019,ES,14699,ES41,1,1585,2,2677.70350,1,3,1
2019,ES,14701,ES41,1,1585,2,537.60245,1,3,1
2019,ES,14702,ES41,1,1585,2,364.50464,1,3,1
2019,ES,14706,ES41,1,1585,2,776.58229,1,3,1
2019,ES,14708,ES41,1,1585,2,701.21254,1,3,1
2019,ES,14709,ES41,1,1585,2,525.76864,1,3,1
2019,ES,14710,ES61,1,481,2,874.39676,1,1,1
2019,ES,14713,ES61,1,481,2,1083.23287,1,1,1
2019,ES,14714,ES61,1,481,2,1184.67570,1,1,1
2019,ES,14718,ES61,1,481,2,851.42682,1,1,1
2019,ES,14719,ES61,1,481,2,1091.69030,1,1,1
2019,ES,14721,ES61,1,481,2,765.12808,1,1,1
2019,ES,14723,ES61,1,653,2,927.47724,1,1,1
2019,ES,14724,ES61,1,653,2,892.07288,1,1,1
2019,ES,14725,ES61,1,653,2,888.00660,1,1,1
2019,ES,14727,ES61,1,653,2,579.65303,1,1,1
2019,ES,14728,ES61,1,653,2,991.65544,1,1,1
2019,ES,14730,ES61,1,653,2,1004.75689,1,1,1
2019,ES,14731,ES61,1,653,2,1020.71738,1,1,1
2019,ES,14732,ES61,1,653,2,1116.59193,1,1,1
2019,ES,14733,ES61,1,653,2,1083.82870,1,1,1
2019,ES,14734,ES61,1,1346,2,693.32094,1,2,1
2019,ES,14735,ES61,1,1346,2,713.91841,1,2,1
2019,ES,14737,ES61,1,1346,2,920.63039,1,2,1
2019,ES,14739,ES61,1,1346,2,1052.91142,1,2,1
2019,ES,14740,ES61,1,1346,2,1279.24800,1,2,1
2019,ES,14742,ES61,1,1346,2,1009.13505,1,2,1
2019,ES,14745,ES61,1,1346,2,713.78142,1,2,1
2019,ES,14746,ES61,1,1347,2,907.71266,1,3,1
2019,ES,14748,ES61,1,1347,2,1009.13505,1,3,1
2019,ES,14751,ES61,1,1347,2,937.82048,1,3,1
2019,ES,14752,ES61,1,1347,2,843.34582,1,3,1
2019,ES,14753,ES61,1,1347,2,788.08011,1,3,1
2019,ES,14754,ES61,1,1347,2,781.09466,1,3,1
2019,ES,14755,ES61,1,1347,2,1832.80954,1,3,1
2019,ES,14757,ES61,1,1347,2,721.60016,1,3,1
2019,ES,14758,ES61,1,1593,2,555.36469,1,3,1
2019,ES,14761,ES61,1,1593,2,712.48804,1,3,1
2019,ES,14764,ES61,1,1593,2,1722.80264,1,3,1
2019,ES,14765,ES61,1,1593,2,892.17470,1,3,1
2019,ES,14767,ES61,1,1593,2,630.17651,1,3,1
2019,ES,14768,ES61,1,1593,2,1738.72702,1,3,1
2019,ES,14769,ES61,1,1593,2,851.76567,1,3,1
2019,ES,14770,ES61,1,1600,2,913.00691,1,1,1
2019,ES,14772,ES61,1,1600,2,829.25306,1,1,1
2019,ES,14779,ES61,1,1600,2,854.87737,1,1,1
2019,ES,14781,ES61,1,1600,2,787.11397,1,1,1
2019,ES,14782,ES61,1,1604,2,818.42757,1,3,1
2019,ES,14784,ES61,1,1604,2,760.29683,1,3,1
2019,ES,14790,ES61,1,1604,2,913.38013,1,3,1
2019,ES,14791,ES61,1,1604,2,1007.06244,1,3,1
2019,ES,14792,ES61,1,1604,2,744.37117,1,3,1
2019,ES,14793,ES61,1,1604,2,1034.23591,1,3,1
2019,ES,14794,ES61,1,1606,2,1373.91609,1,3,1
2019,ES,14797,ES61,1,1606,2,868.09413,1,3,1
2019,ES,14801,ES61,1,1606,2,851.28713,1,3,1
2019,ES,14802,ES61,1,1606,2,1031.45428,1,3,1
2019,ES,14803,ES61,1,1606,2,836.52889,1,3,1
2019,ES,14804,ES61,1,1606,2,731.57732,1,3,1
2019,ES,14805,ES61,1,1606,2,729.50217,1,3,1
2019,ES,14807,ES61,1,1607,2,1203.46673,1,3,1
2019,ES,14808,ES61,1,1607,2,833.77126,1,3,1
2019,ES,14809,ES61,1,1607,2,644.19750,1,3,1
2019,ES,14810,ES61,1,1607,2,825.35557,1,3,1
2019,ES,14811,ES61,1,1607,2,1344.18646,1,3,1
2019,ES,14812,ES61,1,1607,2,832.86647,1,3,1
2019,ES,14813,ES61,1,1607,2,1114.32129,1,3,1
2019,ES,14816,ES61,1,1607,2,832.86647,1,3,1
2019,ES,14817,ES61,1,1607,2,1009.13505,1,3,1
2019,ES,14818,ES61,1,1615,2,738.97042,1,3,1
2019,ES,14820,ES61,1,1615,2,585.41548,1,3,1
2019,ES,14821,ES61,1,1615,2,776.90655,1,3,1
2019,ES,14822,ES61,1,1615,2,807.21101,1,3,1
2019,ES,14826,ES61,1,1615,2,826.92663,1,3,1
2019,ES,14827,ES61,1,1615,2,831.01027,1,3,1
2019,ES,14829,ES61,1,1615,2,807.21101,1,3,1
2019,ES,14831,ES61,1,1616,2,486.38697,1,3,1
2019,ES,14832,ES61,1,1616,2,953.35881,1,3,1
2019,ES,14833,ES61,1,1616,2,1085.18121,1,3,1
2019,ES,14834,ES61,1,1616,2,641.73012,1,3,1
2019,ES,14835,ES61,1,1616,2,776.41571,1,3,1
2019,ES,14836,ES61,1,1616,2,822.49813,1,3,1
2019,ES,14837,ES61,1,1616,2,892.17470,1,3,1
2019,ES,14838,ES61,1,1616,2,555.36469,1,3,1
2019,ES,14839,ES61,1,1616,2,1722.80264,1,3,1
2019,ES,14840,ES61,1,1616,2,984.52650,1,3,1
2019,ES,14841,ES61,1,1616,2,830.85034,1,3,1
2019,ES,14843,ES61,1,1622,2,1083.23287,1,1,1
2019,ES,14844,ES61,1,1622,2,942.68423,1,1,1
2019,ES,14847,ES61,1,1622,2,990.01348,1,1,1
2019,ES,14848,ES61,1,1622,2,3415.99728,1,1,1
2019,ES,14849,ES61,1,1622,2,1622.75314,1,1,1
2019,ES,14851,ES61,1,1622,2,959.31530,1,1,1
2019,ES,14854,ES61,1,1622,2,765.12808,1,1,1
2019,ES,14855,ES61,1,1623,2,1137.47126,1,1,1
2019,ES,14856,ES61,1,1623,2,894.17663,1,1,1
2019,ES,14859,ES61,1,1623,2,1468.77805,1,1,1
2019,ES,14860,ES61,1,1623,2,1168.44832,1,1,1
2019,ES,14861,ES61,1,1623,2,1014.87116,1,1,1
2019,ES,14862,ES61,1,1623,2,842.19498,1,1,1
2019,ES,14864,ES61,1,1623,2,1563.52739,1,1,1
2019,ES,14865,ES61,1,1623,2,1083.23287,1,1,1
2019,ES,14866,ES61,1,1623,2,942.68423,1,1,1
2019,ES,14867,ES61,1,1624,2,1563.52739,1,1,1
2019,ES,14868,ES61,1,1624,2,824.44112,1,1,1
2019,ES,14870,ES61,1,1624,2,1288.52028,1,1,1
2019,ES,14871,ES61,1,1624,2,985.47218,1,1,1
2019,ES,14872,ES61,1,1624,2,1647.74159,1,1,1
2019,ES,14875,ES61,1,1624,2,1563.52739,1,1,1
2019,ES,14879,ES61,1,1629,2,1249.20034,1,1,1
2019,ES,14880,ES61,1,1629,2,942.68423,1,1,1
2019,ES,14886,ES61,1,1629,2,1162.34562,1,1,1
2019,ES,14887,ES61,1,1629,2,795.78207,1,1,1
2019,ES,14888,ES61,1,1629,2,674.29540,1,1,1
2019,ES,14890,ES61,1,1629,2,902.20020,1,1,1
2019,ES,14893,ES61,1,1636,2,1548.26576,1,1,1
2019,ES,14895,ES61,1,1636,2,929.76474,1,1,1
2019,ES,14899,ES61,1,1636,2,1248.38316,1,1,1
2019,ES,14901,ES61,1,1636,2,744.34605,1,1,1
2019,ES,14903,ES61,1,1637,2,749.83737,1,1,1
2019,ES,14905,ES61,1,1637,2,651.09689,1,1,1
2019,ES,14906,ES61,1,1637,2,830.63932,1,1,1
2019,ES,14907,ES61,1,1637,2,1083.23287,1,1,1
2019,ES,14908,ES61,1,1637,2,670.56734,1,1,1
2019,ES,14910,ES61,1,1637,2,873.66965,1,1,1
2019,ES,14911,ES61,1,1637,2,1158.96277,1,1,1
2019,ES,14913,ES61,1,1637,2,1206.68353,1,1,1
2019,ES,14914,ES61,1,1637,2,662.40283,1,1,1
2019,ES,14915,ES61,1,1925,2,1124.27460,1,3,1
2019,ES,14917,ES61,1,1925,2,933.58153,1,3,1
2019,ES,14919,ES61,1,1925,2,1112.62711,1,3,1
2019,ES,14921,ES61,1,1925,2,790.43125,1,3,1
2019,ES,14922,ES61,1,1925,2,1462.18998,1,3,1
2019,ES,14923,ES61,1,1925,2,1096.49070,1,3,1
2019,ES,14925,ES61,1,1925,2,831.77712,1,3,1
2019,ES,14926,ES61,1,1925,2,900.58687,1,3,1
2019,ES,14928,ES61,1,3016,2,953.27430,1,1,1
2019,ES,14935,ES61,1,3016,2,1563.52739,1,1,1
2019,ES,14936,ES61,1,3016,2,1072.94521,1,1,1
2019,ES,14937,ES61,1,3016,2,1072.94521,1,1,1
2019,ES,14939,ES61,1,3017,2,907.72932,1,1,1
2019,ES,14940,ES61,1,3017,2,959.31530,1,1,1
2019,ES,14944,ES61,1,3017,2,869.00287,1,1,1
2019,ES,14945,ES61,1,3017,2,1236.97571,1,1,1
2019,ES,14947,ES61,1,3017,2,1233.95647,1,1,1
2019,ES,14949,ES61,1,3017,2,971.38567,1,1,1
2019,ES,14951,ES61,1,3018,2,803.30408,1,1,1
2019,ES,14952,ES61,1,3018,2,1093.93245,1,1,1
2019,ES,14953,ES61,1,3018,2,1495.54000,1,1,1
2019,ES,14956,ES61,1,3018,2,715.52373,1,1,1
2019,ES,14957,ES61,1,3018,2,1195.36171,1,1,1
2019,ES,14958,ES61,1,3018,2,1062.93269,1,1,1
2019,ES,14962,ES61,1,3018,2,1195.36171,1,1,1
2019,ES,14963,ES61,1,3033,2,942.68423,1,1,1
2019,ES,14964,ES61,1,3033,2,959.31530,1,1,1
2019,ES,14969,ES61,1,3033,2,1206.30226,1,1,1
2019,ES,14970,ES61,1,3033,2,718.86728,1,1,1
2019,ES,14976,ES61,1,3034,2,1386.18144,1,1,1
2019,ES,14983,ES61,1,3034,2,1093.93245,1,1,1
2019,ES,14985,ES61,1,3034,2,1045.61268,1,1,1
2019,ES,14988,ES61,1,3035,2,859.89374,1,1,1
2019,ES,14989,ES61,1,3035,2,1157.51949,1,1,1
2019,ES,14991,ES61,1,3035,2,622.89698,1,1,1
2019,ES,14992,ES61,1,3035,2,2111.07338,1,1,1
2019,ES,14993,ES61,1,3035,2,925.03878,1,1,1
2019,ES,14994,ES61,1,3035,2,1501.97767,1,1,1
2019,ES,14995,ES61,1,3035,2,816.17413,1,1,1
2019,ES,14996,ES61,1,3035,2,749.83737,1,1,1
2019,ES,14997,ES61,1,3035,2,981.60590,1,1,1
2019,ES,14998,ES61,1,3035,2,808.62729,1,1,1
2019,ES,15000,ES61,1,3036,2,1235.63514,1,1,1
2019,ES,15004,ES61,1,3036,2,719.73612,1,1,1
2019,ES,15005,ES61,1,3036,2,942.68423,1,1,1
2019,ES,15006,ES61,1,3036,2,1212.76828,1,1,1
2019,ES,15008,ES61,1,3036,2,902.20020,1,1,1
2019,ES,15009,ES61,1,3036,2,1317.57150,1,1,1
2019,ES,15010,ES61,1,3036,2,1008.56280,1,1,1
2019,ES,15013,ES61,1,3037,2,1093.93245,1,1,1
2019,ES,15015,ES61,1,3037,2,952.76337,1,1,1
2019,ES,15018,ES61,1,3037,2,1397.65277,1,1,1
2019,ES,15019,ES61,1,3037,2,929.76474,1,1,1
2019,ES,15020,ES61,1,3037,2,1020.27757,1,1,1
2019,ES,15021,ES61,1,3037,2,512.42708,1,1,1
2019,ES,15022,ES61,1,3037,2,942.68423,1,1,1
2019,ES,15026,ES61,1,3038,2,875.47474,1,1,1
2019,ES,15027,ES61,1,3038,2,2091.73881,1,1,1
2019,ES,15029,ES61,1,3038,2,765.12808,1,1,1
2019,ES,15030,ES61,1,3038,2,1083.23287,1,1,1
2019,ES,15033,ES61,1,3038,2,942.68423,1,1,1
2019,ES,15036,ES61,1,3039,2,837.01451,1,1,1
2019,ES,15037,ES61,1,3039,2,744.34605,1,1,1
2019,ES,15039,ES61,1,3039,2,1083.23287,1,1,1
2019,ES,15041,ES61,1,3039,2,1212.76828,1,1,1
2019,ES,15045,ES61,1,3039,2,388.79546,1,1,1
2019,ES,15048,ES61,1,3083,2,671.35460,1,1,1
2019,ES,15049,ES61,1,3083,2,911.07989,1,1,1
2019,ES,15053,ES61,1,3083,2,881.95017,1,1,1
2019,ES,15055,ES61,1,3083,2,794.72790,1,1,1
2019,ES,15056,ES61,1,3083,2,936.37011,1,1,1
2019,ES,15057,ES61,1,3083,2,1069.26877,1,1,1
2019,ES,15058,ES61,1,3083,2,699.96985,1,1,1
2019,ES,15060,ES61,1,3084,2,820.24599,1,1,1
2019,ES,15061,ES61,1,3084,2,784.99739,1,1,1
2019,ES,15062,ES61,1,3084,2,814.87680,1,1,1
2019,ES,15063,ES61,1,3084,2,829.25306,1,1,1
2019,ES,15064,ES61,1,3084,2,814.87680,1,1,1
2019,ES,15065,ES61,1,3084,2,829.25306,1,1,1
2019,ES,15066,ES61,1,3084,2,1027.85948,1,1,1
2019,ES,15068,ES61,1,3084,2,876.63411,1,1,1
2019,ES,15070,ES61,1,3084,2,814.87680,1,1,1
2019,ES,15072,ES61,1,3085,2,636.08249,1,1,1
2019,ES,15073,ES61,1,3085,2,613.06976,1,1,1
2019,ES,15076,ES61,1,3085,2,1109.48678,1,1,1
2019,ES,15079,ES61,1,3085,2,661.39339,1,1,1
2019,ES,15082,ES61,1,3085,2,887.51167,1,1,1
2019,ES,15083,ES61,1,3085,2,730.93815,1,1,1
2019,ES,15084,ES61,1,3091,2,955.07336,1,1,1
2019,ES,15085,ES61,1,3091,2,881.95017,1,1,1
2019,ES,15086,ES61,1,3091,2,1000.58508,1,1,1
2019,ES,15087,ES61,1,3091,2,564.68244,1,1,1
2019,ES,15088,ES61,1,3091,2,774.31286,1,1,1
2019,ES,15092,ES61,1,3091,2,955.07336,1,1,1
2019,ES,15093,ES61,1,3091,2,698.99506,1,1,1
2019,ES,15094,ES61,1,3091,2,803.70891,1,1,1
2019,ES,15097,ES61,1,3111,2,725.04789,1,2,1
2019,ES,15098,ES61,1,3111,2,1156.59643,1,2,1
2019,ES,15100,ES61,1,3111,2,763.54533,1,2,1
2019,ES,15101,ES61,1,3111,2,823.26988,1,2,1
